ad_id,content_id,ad_type,revenue_amount,currency,revenue_date
6123,48088,Mid-roll,5.93,USD,2023-09-27
6124,47584,Mid-roll,26.27,USD,2024-05-20
6125,36280,Display,9.52,USD,2023-01-01
6126,25986,Display,34.97,USD,2024-09-27
6127,23482,Display,8.01,USD,2023-04-25
6128,21825,Overlay,0.22,USD,2024-06-12
6129,25476,Overlay,6.62,USD,2023-03-07
6130,1685,Display,21.92,USD,2024-01-16
6131,20211,Pre-roll,12.88,USD,2023-04-19
6132,23262,Overlay,25.45,USD,2024-05-03
6133,19529,Overlay,4.22,USD,2023-02-10
6134,39784,Pre-roll,30.98,USD,2023-01-08
6135,31229,Pre-roll,15.14,USD,2023-01-31
6136,18246,Overlay,9.4,USD,2024-06-05
6137,19868,Overlay,49.52,USD,2023-09-21
6138,16993,Mid-roll,29.96,USD,2024-01-12
6139,21458,Pre-roll,42.72,USD,2024-07-09
6140,16790,Display,28.67,USD,2024-12-18
6141,3059,Mid-roll,26.3,USD,2023-02-17
6142,34574,Display,21.46,USD,2024-08-17
6143,18270,Display,28.52,USD,2024-03-01
6144,21238,Pre-roll,17.45,USD,2023-11-03
6145,40325,Mid-roll,29.42,USD,2024-06-21
6146,46066,Pre-roll,43.11,USD,2023-06-13
6147,20217,Mid-roll,44.2,USD,2023-02-20
6148,17309,Display,45.4,USD,2023-10-13
6149,38047,Mid-roll,38.64,USD,2024-09-29
6150,11395,Overlay,21.29,USD,2024-08-15
6151,13833,Display,37.75,USD,2023-11-02
6152,7926,Display,33.75,USD,2024-06-07
6153,11462,Display,9.96,USD,2024-12-11
6154,10051,Pre-roll,31.81,USD,2024-08-18
6155,6962,Mid-roll,15.31,USD,2023-10-21
6156,9693,Overlay,47.29,USD,2024-05-15
6157,18537,Display,41.57,USD,2024-04-27
6158,40446,Display,40.5,USD,2023-02-09
6159,49717,Display,8.47,USD,2023-05-30
6160,20104,Pre-roll,12.16,USD,2024-07-09
6161,40354,Mid-roll,49.12,USD,2024-10-15
6162,40421,Mid-roll,22.37,USD,2024-07-03
6163,49532,Mid-roll,23.03,USD,2023-10-21
6164,47195,Pre-roll,20.14,USD,2024-03-19
6165,9014,Mid-roll,35.38,USD,2024-07-02
6166,6585,Display,19.62,USD,2023-01-10
6167,19720,Overlay,35.37,USD,2023-10-22
6168,41730,Mid-roll,29.95,USD,2024-07-01
6169,45966,Pre-roll,9.1,USD,2023-09-23
6170,30044,Display,1.1,USD,2023-01-27
6171,49382,Display,46.89,USD,2023-03-16
6172,46885,Display,32.58,USD,2023-11-30
6173,15080,Display,45.05,USD,2024-11-13
6174,18093,Pre-roll,45.44,USD,2023-01-16
6175,44018,Mid-roll,18.14,USD,2024-03-12
6176,48866,Overlay,39.07,USD,2023-07-12
6177,45423,Mid-roll,43.56,USD,2024-06-11
6178,4404,Pre-roll,18.07,USD,2024-02-24
6179,42156,Mid-roll,39.81,USD,2023-04-02
6180,6093,Mid-roll,29.33,USD,2023-11-21
6181,19751,Display,28.76,USD,2023-03-08
6182,5988,Overlay,41.78,USD,2024-12-27
6183,26071,Overlay,20.03,USD,2024-08-10
6184,5433,Mid-roll,10.71,USD,2023-08-26
6185,13612,Mid-roll,24.3,USD,2023-01-26
6186,44619,Mid-roll,21.56,USD,2024-06-19
6187,49785,Mid-roll,8.82,USD,2024-07-31
6188,49761,Overlay,29.91,USD,2023-08-17
6189,42755,Mid-roll,4.29,USD,2023-01-08
6190,9031,Overlay,47.95,USD,2024-01-23
6191,14074,Overlay,16.62,USD,2023-03-19
6192,27466,Mid-roll,6.86,USD,2023-11-18
6193,23455,Mid-roll,12.77,USD,2023-09-30
6194,42202,Pre-roll,40.68,USD,2023-12-08
6195,12892,Display,28.97,USD,2023-03-26
6196,45655,Overlay,47.77,USD,2023-08-13
6197,24275,Mid-roll,30.18,USD,2023-07-01
6198,31424,Display,32.41,USD,2023-09-11
6199,48866,Mid-roll,46.45,USD,2023-04-02
6200,16884,Pre-roll,30.22,USD,2023-07-22
6201,42666,Display,34.72,USD,2023-12-27
6202,5492,Overlay,10.44,USD,2024-09-04
6203,19753,Mid-roll,25.84,USD,2023-08-19
6204,9981,Overlay,42.11,USD,2023-12-12
6205,25723,Overlay,42.45,USD,2024-02-08
6206,3203,Display,31.86,USD,2024-06-30
6207,12119,Overlay,16.57,USD,2023-02-12
6208,2741,Display,24.93,USD,2023-02-25
6209,21417,Pre-roll,11.65,USD,2023-04-11
6210,27166,Mid-roll,45.89,USD,2023-05-18
6211,47063,Overlay,12.62,USD,2023-06-16
6212,24969,Display,23.56,USD,2023-04-24
6213,555,Overlay,23.03,USD,2023-04-28
6214,30435,Pre-roll,6.32,USD,2023-05-27
6215,45877,Pre-roll,11.83,USD,2024-10-28
6216,9996,Display,42.39,USD,2024-05-15
6217,30143,Pre-roll,37.45,USD,2023-04-26
6218,24756,Overlay,33.36,USD,2023-04-29
6219,34489,Display,22.59,USD,2023-07-15
6220,17550,Overlay,47.61,USD,2024-12-15
6221,1591,Display,44.64,USD,2023-06-15
6222,46085,Display,47.99,USD,2024-09-25
6223,14002,Display,38.09,USD,2024-08-03
6224,38774,Overlay,43.04,USD,2023-11-20
6225,34355,Pre-roll,7.25,USD,2023-10-21
6226,13815,Mid-roll,12.79,USD,2024-08-25
6227,23974,Mid-roll,12.59,USD,2024-01-26
6228,32769,Display,39.93,USD,2023-05-08
6229,21461,Display,22.1,USD,2024-09-29
6230,5142,Mid-roll,28.76,USD,2024-09-07
6231,9191,Pre-roll,15.36,USD,2024-12-14
6232,41259,Overlay,26.43,USD,2023-10-21
6233,24203,Mid-roll,38.61,USD,2023-08-07
6234,24351,Pre-roll,39.58,USD,2023-04-12
6235,5063,Pre-roll,12.87,USD,2024-05-13
6236,42577,Mid-roll,47.54,USD,2024-12-12
6237,39194,Mid-roll,45.3,USD,2024-01-23
6238,9786,Display,9.08,USD,2024-03-28
6239,33040,Mid-roll,30.61,USD,2024-09-19
6240,26789,Overlay,34.5,USD,2023-09-23
6241,4146,Pre-roll,43.21,USD,2023-03-15
6242,4716,Overlay,19.6,USD,2024-04-02
6243,6380,Pre-roll,11.6,USD,2023-11-04
6244,7848,Display,0.3,USD,2023-08-07
6245,20059,Overlay,40.77,USD,2024-10-21
6246,3365,Pre-roll,12.43,USD,2024-08-23
6247,37323,Mid-roll,39.73,USD,2024-12-28
6248,44171,Pre-roll,28.62,USD,2024-10-05
6249,19602,Mid-roll,27.06,USD,2023-08-05
6250,24822,Pre-roll,29.46,USD,2023-10-31
6251,30416,Mid-roll,26.84,USD,2023-04-16
6252,34694,Mid-roll,36.48,USD,2024-12-22
6253,20899,Overlay,20.71,USD,2023-01-05
6254,45748,Display,49.32,USD,2024-01-14
6255,45176,Overlay,19.01,USD,2024-03-29
6256,36282,Mid-roll,3.29,USD,2023-03-26
6257,9660,Overlay,47.15,USD,2024-03-07
6258,26626,Display,33.73,USD,2023-08-18
6259,31869,Display,26.04,USD,2023-09-26
6260,45822,Pre-roll,15.37,USD,2023-05-02
6261,46851,Overlay,41.29,USD,2024-02-01
6262,35840,Pre-roll,29.09,USD,2024-12-25
6263,33690,Pre-roll,3.78,USD,2023-02-24
6264,8725,Pre-roll,30.54,USD,2023-05-25
6265,1142,Overlay,10.22,USD,2024-12-12
6266,16523,Mid-roll,35.13,USD,2023-01-11
6267,33078,Mid-roll,28.78,USD,2023-03-24
6268,47528,Mid-roll,44.24,USD,2023-11-22
6269,37813,Overlay,13.23,USD,2024-08-21
6270,31295,Pre-roll,46.59,USD,2024-01-09
6271,24363,Mid-roll,19.74,USD,2024-12-02
6272,12686,Pre-roll,40.54,USD,2023-09-19
6273,26185,Overlay,0.57,USD,2023-03-16
6274,46461,Display,46.29,USD,2024-07-05
6275,40093,Display,44.88,USD,2023-05-06
6276,191,Display,2.65,USD,2023-05-01
6277,39240,Pre-roll,30.92,USD,2024-06-01
6278,8348,Display,5.7,USD,2023-01-12
6279,32286,Display,21.43,USD,2024-11-26
6280,19896,Mid-roll,44.85,USD,2023-07-25
6281,47351,Overlay,28.26,USD,2024-07-18
6282,13995,Pre-roll,2.08,USD,2024-07-22
6283,1477,Display,46.4,USD,2024-03-09
6284,16540,Pre-roll,8.27,USD,2024-03-30
6285,10773,Pre-roll,18.91,USD,2023-12-15
6286,37117,Pre-roll,14.75,USD,2024-09-30
6287,42764,Pre-roll,19.51,USD,2023-03-13
6288,45801,Pre-roll,22.18,USD,2024-11-05
6289,38728,Overlay,4.21,USD,2023-03-18
6290,45861,Display,12.34,USD,2024-08-20
6291,13060,Pre-roll,44.81,USD,2023-05-12
6292,9453,Mid-roll,6.31,USD,2023-05-06
6293,11030,Pre-roll,27.34,USD,2023-06-05
6294,43006,Overlay,7.01,USD,2023-08-09
6295,19438,Pre-roll,19.99,USD,2023-06-24
6296,34331,Overlay,4.62,USD,2024-08-20
6297,30545,Mid-roll,22.37,USD,2023-11-09
6298,10853,Overlay,21.05,USD,2023-08-03
6299,17647,Display,26.17,USD,2023-11-21
6300,47179,Display,37.49,USD,2024-04-06
6301,27471,Pre-roll,32.36,USD,2024-08-28
6302,24593,Overlay,3.59,USD,2024-07-25
6303,32322,Display,17.13,USD,2023-12-02
6304,246,Pre-roll,30.82,USD,2024-12-13
6305,22752,Mid-roll,8.19,USD,2024-05-18
6306,22987,Mid-roll,39.69,USD,2023-09-12
6307,14571,Overlay,29.0,USD,2023-03-02
6308,28761,Mid-roll,42.63,USD,2023-11-17
6309,18554,Pre-roll,26.09,USD,2023-04-15
6310,13381,Display,6.07,USD,2024-10-01
6311,44146,Overlay,18.56,USD,2023-11-02
6312,5711,Mid-roll,41.71,USD,2024-02-14
6313,9536,Pre-roll,1.17,USD,2023-04-17
6314,3258,Display,33.81,USD,2023-09-08
6315,41543,Display,26.63,USD,2023-01-06
6316,22826,Overlay,18.66,USD,2023-01-25
6317,20465,Overlay,31.46,USD,2023-03-07
6318,24083,Overlay,43.72,USD,2024-12-06
6319,27114,Mid-roll,6.5,USD,2023-08-02
6320,31791,Display,21.0,USD,2023-04-14
6321,11604,Overlay,4.0,USD,2023-03-26
6322,39651,Display,39.03,USD,2023-05-28
6323,33446,Overlay,23.08,USD,2023-08-24
6324,8246,Display,43.02,USD,2023-03-20
6325,34844,Pre-roll,14.65,USD,2024-08-12
6326,3204,Pre-roll,45.97,USD,2024-08-29
6327,13799,Display,44.66,USD,2024-10-24
6328,15009,Mid-roll,2.96,USD,2023-05-22
6329,6585,Display,34.45,USD,2023-07-13
6330,21141,Display,10.91,USD,2024-01-30
6331,27180,Display,31.66,USD,2024-02-22
6332,36445,Mid-roll,16.09,USD,2024-06-24
6333,10798,Display,0.11,USD,2024-09-17
6334,27669,Display,28.23,USD,2024-06-28
6335,32774,Mid-roll,32.98,USD,2023-03-16
6336,13884,Display,17.08,USD,2023-01-03
6337,28866,Display,34.53,USD,2023-01-27
6338,2985,Overlay,29.08,USD,2023-10-12
6339,30876,Overlay,21.61,USD,2024-03-09
6340,28444,Mid-roll,23.37,USD,2024-01-10
6341,11861,Pre-roll,15.21,USD,2024-03-26
6342,6972,Overlay,23.59,USD,2023-04-04
6343,29984,Pre-roll,0.41,USD,2023-01-28
6344,6811,Overlay,31.68,USD,2023-04-18
6345,37566,Display,13.03,USD,2023-05-18
6346,46155,Display,38.37,USD,2024-01-08
6347,23287,Overlay,41.62,USD,2023-12-20
6348,48530,Display,46.68,USD,2024-06-19
6349,5566,Pre-roll,6.62,USD,2024-09-15
6350,18206,Overlay,3.64,USD,2024-01-03
6351,3788,Mid-roll,7.84,USD,2023-06-12
6352,36694,Display,39.06,USD,2024-06-18
6353,29969,Mid-roll,21.69,USD,2024-01-22
6354,19948,Overlay,42.98,USD,2024-05-02
6355,41233,Mid-roll,29.41,USD,2023-08-13
6356,16374,Mid-roll,1.03,USD,2024-11-24
6357,40863,Mid-roll,3.46,USD,2023-12-23
6358,32780,Mid-roll,27.93,USD,2024-07-31
6359,39109,Mid-roll,18.84,USD,2024-02-24
6360,29433,Mid-roll,30.9,USD,2023-08-26
6361,42874,Pre-roll,13.29,USD,2023-06-01
6362,39080,Mid-roll,16.63,USD,2023-02-23
6363,28072,Pre-roll,43.63,USD,2023-09-09
6364,26829,Display,26.5,USD,2024-03-17
6365,14586,Mid-roll,35.54,USD,2024-12-13
6366,7099,Mid-roll,31.55,USD,2024-08-13
6367,32228,Overlay,49.29,USD,2024-11-27
6368,919,Display,15.7,USD,2024-08-22
6369,20041,Overlay,13.52,USD,2023-04-07
6370,10451,Pre-roll,35.17,USD,2023-08-12
6371,798,Mid-roll,45.69,USD,2023-02-18
6372,1733,Mid-roll,27.51,USD,2023-07-06
6373,28035,Overlay,40.83,USD,2024-11-02
6374,3613,Pre-roll,16.25,USD,2024-02-10
6375,9818,Mid-roll,19.75,USD,2023-02-04
6376,41244,Overlay,32.51,USD,2023-11-12
6377,4228,Mid-roll,38.51,USD,2024-07-14
6378,18672,Overlay,20.9,USD,2023-05-24
6379,16150,Mid-roll,7.86,USD,2023-02-24
6380,16078,Pre-roll,33.23,USD,2023-02-18
6381,49315,Display,29.56,USD,2023-04-04
6382,33696,Display,10.64,USD,2023-04-23
6383,44604,Mid-roll,45.11,USD,2024-11-16
6384,23459,Overlay,5.68,USD,2023-03-02
6385,8452,Overlay,12.82,USD,2023-08-22
6386,41705,Overlay,42.12,USD,2023-06-17
6387,40139,Display,49.58,USD,2024-12-21
6388,32029,Display,24.47,USD,2024-03-01
6389,7170,Mid-roll,8.02,USD,2024-09-14
6390,45657,Mid-roll,43.2,USD,2024-05-12
6391,29791,Overlay,18.9,USD,2023-07-12
6392,49189,Pre-roll,42.28,USD,2023-05-02
6393,32770,Mid-roll,47.56,USD,2023-05-07
6394,6141,Pre-roll,32.17,USD,2023-04-09
6395,133,Pre-roll,17.93,USD,2023-11-12
6396,25511,Mid-roll,8.77,USD,2023-05-10
6397,38806,Display,33.17,USD,2024-05-26
6398,37459,Overlay,13.73,USD,2024-11-30
6399,25585,Overlay,42.55,USD,2023-05-31
6400,15739,Overlay,3.22,USD,2023-11-12
6401,5791,Overlay,14.37,USD,2023-06-08
6402,44610,Mid-roll,43.53,USD,2024-09-12
6403,3156,Display,2.25,USD,2023-10-13
6404,3642,Pre-roll,46.63,USD,2023-07-26
6405,48618,Display,14.38,USD,2023-10-04
6406,36104,Pre-roll,17.96,USD,2024-10-28
6407,48280,Display,22.46,USD,2023-03-17
6408,26963,Pre-roll,10.82,USD,2023-09-27
6409,48820,Display,23.44,USD,2024-03-29
6410,30568,Mid-roll,31.04,USD,2024-06-08
6411,46313,Overlay,27.16,USD,2024-01-04
6412,21315,Mid-roll,41.27,USD,2024-03-06
6413,18102,Mid-roll,36.88,USD,2023-02-05
6414,2688,Overlay,16.85,USD,2024-09-24
6415,4189,Display,21.6,USD,2023-12-27
6416,44142,Mid-roll,2.31,USD,2024-09-29
6417,35882,Overlay,33.61,USD,2023-04-14
6418,34216,Overlay,41.56,USD,2024-06-24
6419,39271,Pre-roll,37.52,USD,2024-08-05
6420,19948,Pre-roll,24.93,USD,2024-12-16
6421,3106,Pre-roll,7.59,USD,2023-07-08
6422,6001,Pre-roll,31.55,USD,2024-10-17
6423,13596,Display,48.06,USD,2023-02-10
6424,17839,Overlay,25.43,USD,2023-07-21
6425,28292,Mid-roll,20.15,USD,2023-08-26
6426,16981,Display,15.01,USD,2024-03-28
6427,29611,Pre-roll,4.64,USD,2023-12-16
6428,46157,Display,15.87,USD,2024-12-12
6429,9135,Overlay,5.33,USD,2024-07-18
6430,37678,Display,30.73,USD,2023-07-07
6431,26333,Mid-roll,7.42,USD,2024-02-09
6432,41268,Mid-roll,33.57,USD,2023-04-10
6433,29804,Mid-roll,14.94,USD,2023-11-14
6434,40497,Mid-roll,11.04,USD,2023-11-18
6435,34441,Mid-roll,6.62,USD,2024-08-08
6436,2854,Overlay,42.35,USD,2023-02-07
6437,17794,Display,25.42,USD,2024-01-05
6438,24830,Display,25.11,USD,2023-09-10
6439,35863,Mid-roll,3.79,USD,2023-04-27
6440,805,Display,10.25,USD,2024-10-12
6441,26129,Mid-roll,29.38,USD,2023-01-26
6442,7700,Overlay,27.06,USD,2023-02-26
6443,15213,Mid-roll,28.34,USD,2023-10-15
6444,9923,Overlay,1.15,USD,2024-02-21
6445,5198,Mid-roll,4.95,USD,2023-07-05
6446,37906,Display,26.89,USD,2024-01-08
6447,6656,Display,24.7,USD,2023-10-12
6448,36642,Overlay,23.71,USD,2023-04-14
6449,47980,Mid-roll,2.9,USD,2023-12-19
6450,5816,Display,26.2,USD,2023-07-07
6451,16949,Display,42.55,USD,2023-10-22
6452,39270,Mid-roll,15.62,USD,2023-09-02
6453,10474,Pre-roll,15.26,USD,2023-06-06
6454,35934,Display,19.87,USD,2023-03-09
6455,42659,Pre-roll,34.23,USD,2023-08-09
6456,14658,Display,12.97,USD,2024-04-17
6457,17895,Overlay,42.31,USD,2023-04-28
6458,27725,Mid-roll,13.15,USD,2024-11-06
6459,49221,Pre-roll,26.22,USD,2024-02-22
6460,18149,Pre-roll,31.96,USD,2023-02-04
6461,23554,Mid-roll,38.55,USD,2024-03-29
6462,47229,Overlay,25.86,USD,2023-11-04
6463,10727,Mid-roll,10.31,USD,2023-12-03
6464,40960,Display,43.63,USD,2024-03-28
6465,37775,Mid-roll,15.56,USD,2023-03-01
6466,43182,Overlay,37.01,USD,2023-08-03
6467,24336,Overlay,33.57,USD,2023-05-20
6468,17703,Pre-roll,18.95,USD,2023-02-24
6469,25533,Overlay,32.83,USD,2023-03-16
6470,17215,Pre-roll,21.27,USD,2023-05-18
6471,11103,Pre-roll,15.66,USD,2023-12-10
6472,42571,Mid-roll,1.65,USD,2024-09-01
6473,26205,Display,33.12,USD,2023-10-01
6474,25862,Overlay,32.64,USD,2024-08-31
6475,651,Display,19.88,USD,2023-01-01
6476,45406,Overlay,27.22,USD,2024-03-11
6477,18542,Pre-roll,19.85,USD,2024-04-27
6478,33813,Pre-roll,21.97,USD,2024-06-12
6479,34809,Pre-roll,6.51,USD,2023-03-16
6480,37225,Pre-roll,25.39,USD,2024-04-11
6481,23636,Pre-roll,11.75,USD,2023-09-24
6482,35473,Overlay,49.77,USD,2023-08-12
6483,14877,Mid-roll,27.91,USD,2024-11-03
6484,37113,Mid-roll,36.91,USD,2024-04-23
6485,13743,Display,21.36,USD,2024-06-20
6486,41261,Mid-roll,10.02,USD,2024-12-19
6487,4025,Display,23.91,USD,2024-05-29
6488,25878,Mid-roll,8.87,USD,2024-08-17
6489,792,Display,45.15,USD,2023-01-31
6490,47819,Mid-roll,6.24,USD,2023-06-09
6491,18488,Mid-roll,27.74,USD,2024-10-13
6492,47446,Display,26.32,USD,2024-09-11
6493,32752,Pre-roll,31.95,USD,2024-11-13
6494,24545,Overlay,3.39,USD,2024-04-15
6495,40905,Mid-roll,19.75,USD,2023-08-10
6496,9344,Display,48.76,USD,2023-12-23
6497,39828,Mid-roll,30.78,USD,2023-08-02
6498,1277,Pre-roll,47.45,USD,2024-07-18
6499,43180,Pre-roll,33.89,USD,2024-07-09
6500,38544,Mid-roll,20.46,USD,2024-05-15
6501,42209,Mid-roll,47.34,USD,2024-02-05
6502,47971,Mid-roll,23.91,USD,2023-07-29
6503,16002,Overlay,20.45,USD,2024-05-26
6504,36516,Overlay,20.32,USD,2023-03-03
6505,21865,Display,24.88,USD,2023-03-03
6506,10181,Display,9.38,USD,2023-09-22
6507,36788,Pre-roll,45.3,USD,2023-09-17
6508,47380,Pre-roll,3.9,USD,2024-08-24
6509,11475,Overlay,25.38,USD,2023-06-24
6510,14740,Mid-roll,34.14,USD,2023-02-21
6511,43789,Mid-roll,2.55,USD,2023-04-16
6512,23848,Mid-roll,37.19,USD,2024-12-03
6513,33941,Display,11.75,USD,2023-05-18
6514,30165,Pre-roll,26.36,USD,2023-08-17
6515,30944,Display,2.86,USD,2024-04-10
6516,19473,Mid-roll,40.34,USD,2024-06-05
6517,34184,Pre-roll,7.01,USD,2023-12-05
6518,5195,Pre-roll,47.95,USD,2024-04-24
6519,42395,Pre-roll,11.48,USD,2024-02-20
6520,39759,Display,39.81,USD,2023-07-21
6521,16272,Overlay,46.36,USD,2024-04-11
6522,14291,Display,34.33,USD,2023-04-27
6523,8982,Pre-roll,11.29,USD,2023-07-19
6524,47095,Pre-roll,13.69,USD,2023-08-12
6525,2205,Overlay,48.33,USD,2023-07-21
6526,44386,Overlay,2.11,USD,2023-11-03
6527,19496,Display,22.42,USD,2024-07-18
6528,33402,Mid-roll,37.51,USD,2023-12-09
6529,10634,Mid-roll,10.08,USD,2023-12-09
6530,29789,Mid-roll,5.26,USD,2023-11-17
6531,31,Pre-roll,35.92,USD,2023-07-26
6532,10016,Display,2.96,USD,2023-12-09
6533,35656,Overlay,27.43,USD,2024-09-24
6534,23990,Overlay,6.17,USD,2024-10-28
6535,11444,Display,37.88,USD,2023-12-03
6536,5552,Pre-roll,45.22,USD,2024-11-25
6537,3671,Overlay,18.09,USD,2023-07-04
6538,9950,Pre-roll,4.8,USD,2024-12-02
6539,48135,Pre-roll,1.64,USD,2024-03-20
6540,30776,Display,18.87,USD,2024-02-01
6541,36300,Pre-roll,34.95,USD,2024-11-18
6542,8129,Mid-roll,45.3,USD,2023-08-09
6543,29779,Pre-roll,36.42,USD,2024-06-09
6544,23626,Overlay,10.14,USD,2024-08-24
6545,27855,Pre-roll,26.25,USD,2024-04-11
6546,26164,Pre-roll,17.56,USD,2023-06-28
6547,19867,Display,3.09,USD,2024-05-14
6548,4463,Mid-roll,39.11,USD,2024-08-11
6549,44487,Overlay,8.16,USD,2024-04-08
6550,21543,Display,30.69,USD,2024-11-22
6551,22091,Display,15.91,USD,2024-09-02
6552,250,Mid-roll,33.89,USD,2023-12-18
6553,28090,Display,11.36,USD,2023-07-09
6554,10939,Display,31.87,USD,2024-10-03
6555,4372,Overlay,27.5,USD,2023-10-22
6556,33628,Mid-roll,0.9,USD,2023-06-11
6557,2316,Mid-roll,39.79,USD,2024-11-05
6558,13719,Mid-roll,16.48,USD,2023-01-14
6559,30023,Mid-roll,48.77,USD,2023-02-25
6560,4609,Display,26.61,USD,2023-11-08
6561,16135,Overlay,32.44,USD,2024-05-13
6562,46341,Display,25.08,USD,2023-09-16
6563,48915,Overlay,37.52,USD,2023-06-05
6564,25047,Pre-roll,13.69,USD,2024-11-26
6565,12714,Display,37.09,USD,2023-09-26
6566,39774,Mid-roll,31.15,USD,2024-07-29
6567,24436,Mid-roll,44.24,USD,2023-04-15
6568,49856,Display,3.36,USD,2023-10-27
6569,27239,Pre-roll,25.17,USD,2023-06-18
6570,1873,Pre-roll,3.28,USD,2024-09-30
6571,11234,Display,17.96,USD,2023-04-26
6572,31757,Overlay,11.9,USD,2023-02-11
6573,20262,Pre-roll,10.38,USD,2023-06-06
6574,35210,Overlay,11.51,USD,2023-09-19
6575,26696,Display,33.9,USD,2024-08-05
6576,6592,Pre-roll,38.82,USD,2023-04-12
6577,43782,Mid-roll,4.81,USD,2023-07-13
6578,9558,Overlay,4.66,USD,2024-06-13
6579,6484,Mid-roll,30.73,USD,2024-04-03
6580,20523,Mid-roll,27.68,USD,2023-03-20
6581,29710,Mid-roll,22.41,USD,2024-02-06
6582,34693,Mid-roll,37.71,USD,2024-08-12
6583,13192,Mid-roll,9.5,USD,2024-08-09
6584,8493,Overlay,35.5,USD,2023-12-08
6585,3022,Pre-roll,4.57,USD,2024-12-03
6586,37854,Overlay,42.28,USD,2024-05-28
6587,2042,Display,24.76,USD,2023-10-28
6588,16772,Pre-roll,14.32,USD,2023-06-29
6589,42836,Display,29.63,USD,2024-04-09
6590,24692,Pre-roll,0.64,USD,2024-10-02
6591,4970,Overlay,36.13,USD,2024-02-11
6592,30671,Mid-roll,38.43,USD,2023-11-17
6593,46731,Display,37.52,USD,2024-12-24
6594,40636,Display,34.8,USD,2024-11-25
6595,37132,Display,24.62,USD,2024-09-12
6596,39462,Mid-roll,36.27,USD,2023-10-23
6597,20468,Overlay,0.88,USD,2023-11-13
6598,10331,Display,46.91,USD,2023-04-17
6599,28749,Pre-roll,6.3,USD,2023-11-05
6600,12553,Overlay,19.58,USD,2024-12-15
6601,18552,Display,2.18,USD,2023-10-08
6602,7802,Display,29.22,USD,2023-05-02
6603,17482,Mid-roll,6.23,USD,2023-10-24
6604,27899,Mid-roll,42.02,USD,2024-05-24
6605,18261,Overlay,45.43,USD,2024-01-27
6606,1570,Overlay,33.79,USD,2023-12-08
6607,43935,Display,12.87,USD,2023-08-14
6608,44018,Display,39.71,USD,2024-07-02
6609,23939,Mid-roll,48.29,USD,2023-11-03
6610,9180,Overlay,30.3,USD,2024-11-13
6611,11939,Display,0.88,USD,2024-06-18
6612,24358,Display,3.98,USD,2024-04-11
6613,45264,Overlay,26.42,USD,2023-06-26
6614,786,Display,36.1,USD,2024-07-13
6615,21592,Pre-roll,35.95,USD,2023-10-25
6616,17771,Pre-roll,30.35,USD,2023-03-25
6617,3097,Display,35.95,USD,2023-01-04
6618,28037,Display,45.93,USD,2023-03-26
6619,26239,Overlay,9.7,USD,2024-07-26
6620,12387,Pre-roll,23.53,USD,2024-09-16
6621,14805,Overlay,47.45,USD,2024-09-08
6622,46364,Display,13.38,USD,2024-08-02
6623,22082,Mid-roll,14.74,USD,2024-04-17
6624,19536,Display,45.22,USD,2024-03-24
6625,19175,Display,20.47,USD,2023-07-21
6626,39338,Overlay,38.77,USD,2023-09-01
6627,30390,Mid-roll,27.33,USD,2024-03-10
6628,49785,Mid-roll,47.04,USD,2024-03-23
6629,875,Mid-roll,13.68,USD,2023-06-12
6630,34038,Mid-roll,42.64,USD,2024-04-12
6631,26360,Overlay,6.41,USD,2024-08-07
6632,11774,Overlay,15.95,USD,2024-03-13
6633,30673,Overlay,36.62,USD,2023-01-06
6634,18231,Display,14.99,USD,2024-03-19
6635,24940,Mid-roll,34.55,USD,2024-10-06
6636,25297,Display,32.19,USD,2024-04-17
6637,3543,Display,25.69,USD,2023-11-10
6638,556,Pre-roll,8.37,USD,2023-03-25
6639,25200,Display,0.94,USD,2023-05-15
6640,24015,Overlay,22.83,USD,2024-09-30
6641,40497,Overlay,40.46,USD,2024-07-26
6642,33955,Overlay,16.61,USD,2023-03-11
6643,6636,Display,29.83,USD,2023-07-10
6644,9723,Display,18.4,USD,2023-06-10
6645,31785,Pre-roll,13.6,USD,2023-04-02
6646,36611,Mid-roll,22.87,USD,2023-08-08
6647,14138,Mid-roll,47.81,USD,2023-07-06
6648,49903,Mid-roll,46.76,USD,2023-11-06
6649,46616,Mid-roll,20.2,USD,2023-07-24
6650,7308,Pre-roll,37.41,USD,2023-01-04
6651,31193,Mid-roll,0.69,USD,2023-07-22
6652,40851,Pre-roll,8.91,USD,2023-08-20
6653,15030,Pre-roll,2.16,USD,2023-02-16
6654,40246,Pre-roll,1.5,USD,2024-07-06
6655,42847,Pre-roll,28.96,USD,2024-03-24
6656,44472,Pre-roll,29.62,USD,2024-08-29
6657,29979,Overlay,39.87,USD,2024-07-17
6658,2106,Pre-roll,40.55,USD,2023-07-12
6659,15236,Mid-roll,40.64,USD,2024-10-12
6660,14052,Overlay,11.58,USD,2024-03-07
6661,3307,Overlay,37.18,USD,2024-12-13
6662,45281,Pre-roll,25.59,USD,2023-05-14
6663,21006,Pre-roll,8.23,USD,2023-06-19
6664,23933,Pre-roll,46.74,USD,2024-05-20
6665,15152,Mid-roll,33.82,USD,2023-01-16
6666,48772,Overlay,23.21,USD,2023-12-15
6667,6338,Display,6.73,USD,2023-01-09
6668,21352,Pre-roll,17.16,USD,2024-10-02
6669,20974,Overlay,48.1,USD,2024-05-11
6670,38273,Display,47.44,USD,2023-03-06
6671,28835,Display,40.64,USD,2023-07-24
